Block: 84
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
4160 84 2020-07-29T09:25:00.004Z 57fe891ff6709612e1ed2f4de0dd972692fed95036aac3f115c38e2830e55a32 f9f011d7ca54d35969d4391aa541a59298c26fe65c12715bb0f3dc35fc1900d4 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02ae7820afd5aa0a0de24e088a3572aa8c898d2c7d90101c473deb5ccd04bbf5fe 0218b796504157185a0ed8d6accf427e7e841c10a5b3946ee1dbff51586051dbfe f4hazYFOPJmPajbE0XNuqwnOTwLVVsWkHq/rH51NJy2ZRvUI/7D0ibD5J36t+zFRu63ANAdrAh0HCgUG+LuYrA== f9f011d7ca54d35969d4391aa541a59298c26fe65c12715bb0f3dc35fc1900d4 QB1MRxwFMw2tfH8kLX4p6KBsgeOCHdkLNQG/tKli8qRVhc81QhQI5kl1w0RddRtyzV2FrjShwdx6qC7g2FvrtQ== FmFVruT2dokG5bQwLUjd12soF2VH50biF7+aXkjqmCi82WwmUG2IPjtrAQeJEBBeR20/K9mGetNz3yjZzak9WA== VZzNQh5A4kuANE1AjZ0K5ias/a1gCuLgZYL/1ldtJe39QHYF0z6vvCLsAcccGXE5PhBDx/uwcxmzkvHkeyuK3g==
4161 84 2020-07-29T09:25:01.237Z 7b41eaabea4451d846da4835641c0c58ce1f7251212a931e5d6383425d1c46ee 7b41eaabea4451d846da4835641c0c58ce1f7251212a931e5d6383425d1c46ee 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02e8737ec90ae49263c17e8a90b0e58b864f40be1c7e7457598ed5bdcac54044bd 03e5c0df7029d64127aa700c82ce94c6d430f7747317ff688714a382f62a3d7832 6wYroxbGcBI/6ZG2rLzqSa+LrTpz0vLmUvo8FYBNqmTRLM4C2Z7x7h0JIorCbsYzlYfSozVgk6PB2zQreCNKIA== 7b41eaabea4451d846da4835641c0c58ce1f7251212a931e5d6383425d1c46ee 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 hZK41wpxJbgHC/crCyHk8Z5ic+40zR49v/YIIG8ZZCnh7EMj0TBi6zokmou8DGpzV4oj9ZQ+BO6tVnryOZoCqw== HgiwYYiuzEm9J2M62Z7e2ghUnK8XRtoJoPIw5VRZ4D5pUev2UK6w9M3lfkbmy/KQVfZpy2ABMrkQ0tayF6jM5w==
4162 84 2020-07-29T09:25:01.253Z ca13b6d749c918679e4e266ec35d90993f5149860918355010d1593a861145f9 0857049ed0b90f8c48c38bf03ad1021d0d24d685df4f63a3b3a4f7c017cb71c9 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 039fd84660120cd651f2b5096a76e9ff23d299ef4519bde9fd502af1747bf29245 02e37f8276a62e049835f264dd14cb0dd509bd6af7fd71e4402232211eb8dd559f 3htjHVRM/g0kgYT1+p8764oV9S8cEs6QiyQkpeE9OhRuldmvJuIolD9Y0DRxVttVPVFfSvoMugcJdp6cn4BUEQ== 0857049ed0b90f8c48c38bf03ad1021d0d24d685df4f63a3b3a4f7c017cb71c9 x3N1sLjYlXPnIixBJGC6N3aE5n7WykLb97KGnJGKvIO+iDoSV35PxqnfYxuVlRPwg8g4IU+XnLiYJV1+rn0rLg== rdXLeOgR6e2y6KrnDPx+oE8zkUcOU9H6Mg+VIPkAHsHephSDEOTcrlOeH6LRtxsGHEb8ssejAfidNMhHhUDxMA== i7R9wCFidpdHiMeTUoPW0wBC71po1zQuTZnAUMy525FJrZ8B30HOb0R5ZVovz86OPkdhrjxuFtFOtw2/g79lgQ==
4163 84 2020-07-29T09:25:01.274Z 7b41eaabea4451d846da4835641c0c58ce1f7251212a931e5d6383425d1c46ee d7a40df15881a7d052cf61f7785666ee69dd371b3566ecfa80be86ca47ac1cc6 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02e8737ec90ae49263c17e8a90b0e58b864f40be1c7e7457598ed5bdcac54044bd 03281837f954d6a1f28b58015c9d6d8c8a1e71fdad5de0189885eb787ef9354848 +0R5ymvMtvPu4cdKeneHTXU9FNGS//Wh4C+SiOnK3f9K1c4oRBSzRgLWSR9HAPvGUEP+qwmYRAG1srk96uCYBw== d7a40df15881a7d052cf61f7785666ee69dd371b3566ecfa80be86ca47ac1cc6 kYsSyY9vyspmjrb8HTqAm8YMR3/3byjPf9C4GW+Sd98D6b8cfEb3zPaukHFnREG+Ox7ogVXBgcSBeH2rtM8NVw== zkzkEZp6SAplWBw2zO7SqhuONQs4eHqNAr0OonrS+XkTO50ltztZhY8GntspA1uzrMZ9Uq7JXyzBhZdYQm3ybw== WP6F96/nULaPc3yF1kZ2yZYSetk987LEltGjThWiPc2XZIUXP4Xq5SQQulCVlQuwXaQE7NVGfw+LKesrkDOscg==
4164 84 2020-07-29T09:25:01.291Z 2bf2ce715ebf5b62f199d03301e11121d6c2005c3dddd5cd5972cdafe79be21e 2bf2ce715ebf5b62f199d03301e11121d6c2005c3dddd5cd5972cdafe79be21e 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 0214fedfb2021aefc214df89cb5010ff282600adbe683912bcc75265dec7d19edb 0215c702580958aba68ce51154f8ca3c054c9504066dd59457cd208d45562938a8 tfgtcZVRxdLATELlA3tjsSLb/vssXGY5UArMVRAAGbcOX7U6Omkji9N6ZfgO6b89b2O0t9iAEXd9sUc8aA/oBw== 2bf2ce715ebf5b62f199d03301e11121d6c2005c3dddd5cd5972cdafe79be21e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 w0M1iafpinUaGOKct7yVDqZNFfT+4ZBwbKpSldMjzjtICqMiRyxXNnyDmRMGlYvMQdIVF8lJ2yNwJhJ82jgWmg== YO6WozHHRZ09r3TlpImqruA0OwIpmz2zqZV4Rq9XxXJCgEEyd15wZwtNM57HAiRWgQ9jlPp3jdrr0FACI/56aw==
4165 84 2020-07-29T09:25:01.302Z a77aca27bf8a9cbabbd1d3506ae6ae82b4bacc7d15a152eade531be3c6f29923 a77aca27bf8a9cbabbd1d3506ae6ae82b4bacc7d15a152eade531be3c6f29923 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02ee389a10fc3abbd129d0b0e88ed8326f0abf424513eae13eea45c7d6fe584d19 0379540c36b1db7195ffd59190a9ac89a3e8e826ab5364d6f37b8bd4fc63d2610f 1qy0UK253o9iZbjflZOeuxXMOnEeCFe5QRHFE7IkF3sM6LEYp7+qoTJpYqM0wxAEUkvC64P7ZIzviBrTnP4CWA== a77aca27bf8a9cbabbd1d3506ae6ae82b4bacc7d15a152eade531be3c6f29923 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 QUpaef6V/Mi3h4ZK/gBH95xgQZu3l1+9zxbV3JjK61w57bc0enNZw6VqYCiBxL3MFibl6PzbjJydc9FT785jNw== s0psiUOADBwep/6CVn5kGVQwsJcIQQW1jTbvx/Sqypvc9Z/iUlckzODLAB1Cs/cod3ftyjt2ekG6D/9XLEzOBA==
4166 84 2020-07-29T09:25:01.312Z 74851f912f344e8f757ce8c7d2857e62345f197110108c47b2e5d100ca048fd9 74851f912f344e8f757ce8c7d2857e62345f197110108c47b2e5d100ca048fd9 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02a2f9a651f80c32696c806e7a5cbb2599f0074f67296ab14e314161f26eb349b8 02e2c3173520ef5fbf512d40b6dc4a18477715dc5f721def0a3b693b23d0a86e0b P8Zsn+tfcpwaBqJlq9kUHtWRIyVp1PR2PY9//udcQ4Cgltf4c7C/J9aRPmhltkZBWgGudxR4wU84c/Mbgm7bdw== 74851f912f344e8f757ce8c7d2857e62345f197110108c47b2e5d100ca048fd9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1aMQrZnblgBQbUV8I9kVmMNdUuKNucJfRZ+ryjoC4fCQHwoC0H4DGLp049FxvT0QH29kqCWzWoMGSg3doajBPg== AfCkGCDSCNGQzupDyWfPhCbQYVrkUkoENkppcePYZXa0q9o7/Q8/2hhgu0luN9kWbAMc1ZyNsVgDt18pozBFpQ==
4167 84 2020-07-29T09:25:01.323Z 84907cee662729ecbc578510363fde8c091f020942bcbd32c16452d46dafaed1 84907cee662729ecbc578510363fde8c091f020942bcbd32c16452d46dafaed1 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 0347789c7dd0e16c8b9e3592525ec4ca87759cf05c6e18ed82a6c44deb355ce6b4 034243628b1d95079e91518a405e03bdee5f0a98f26836507125e94dc68c312e5d iYVjJR88nsFIxmhmuUCH12ecoF2c+CKbTAmJPQ1z5HXhp1QAbP0lqKe5RPktBJWEhnoA02j3f/wUzQDS9zc52w== 84907cee662729ecbc578510363fde8c091f020942bcbd32c16452d46dafaed1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 73hTDz3n6rBGAkRtM9/oepOt6UaHeDdIj4Kjv51d/ONksnHGJ2Wq4nbiGPLIz1zkfvNMsfk2CnMRpRiISJ6BJg== pxblctLqKvMWJGXtCfpFEEVln/vyWTG8jCOOTBQVMjhQ38uxeavPJ9wlZ+zVRmWkITQppTbfTMY8VmYuFq4ltw==
4168 84 2020-07-29T09:25:01.335Z 03dbfc330d4d69ba9262becb6a0932350d097e5be4b249a7f30ecec18c47410c 03dbfc330d4d69ba9262becb6a0932350d097e5be4b249a7f30ecec18c47410c 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02b1f62e67d1b25f7e8cbb0d08d7f8c053b53acda7d9e2fe078e01b90aa72359f7 02a566025572616a24631c04be866639b369d68fc955ea1d5a28f916d1079fa97f KHG7LjQ3Y6pYijVHY1AS9ovEUeIaiWPQx/jSZFXGTRKeKgzfdWJdAR5P1xAUbFfG2ckIqKs6Z8OrEVDReYoEyg== 03dbfc330d4d69ba9262becb6a0932350d097e5be4b249a7f30ecec18c47410c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 DK0/CX/d4yaMP5lE4sgdyDG1EoCBJjONgS97ZqEdKnvK2SZ5zay8XzL/TQCav96GZo2S9I2JO68DG4RUTbHOdg== FaOkn5Dvg9MCXGf2C3zUPc7dSzL+NNb8iEWht+UlM6WHxtlrjqYQR7p6oGhOyfhACsxYmUHVDB1IPuZMY0UhZA==
4169 84 2020-07-29T09:25:01.350Z 84907cee662729ecbc578510363fde8c091f020942bcbd32c16452d46dafaed1 bafe09172303a9bf13ea82f7396746781a687666dc9e1b3238d0abbf8c1b2861 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 0347789c7dd0e16c8b9e3592525ec4ca87759cf05c6e18ed82a6c44deb355ce6b4 034b35f4cdfc3d8ee367a6d3010366ad3dd6ac811e2af8fbf813c51d687f9ad6bb ZAcFmS3/QUF4LnMEG7YHjrZe923SkG2WJfuOOiVgvH8KTIgdFphpwgJJB6kL74wDwacdS1wQigbBaUc1EQK1ig== bafe09172303a9bf13ea82f7396746781a687666dc9e1b3238d0abbf8c1b2861 SQ+LsN0Z1ZF/LxHRDUIQ8iBA7YmJ7QzkNDlB3LJUWl/9ank25FC86Up3kEsgeTL5LnfJYwv8ZMVbDJ4ZdSBHRw== skTNU1/stkB+LN5US2vtTjvy+mvCL7TkS30+GgyTw6jJbIA3WU2PibiNSrD3p8kHGxt5TCl145S1Ge/Q05+rhw== tKmeMj0GkVXKDDdnezUTkxDbKq7opq+FYG47il8209fFZlJBtwjut/5Q+NT6IqmBHdlYaS8UBwe7JRJBeK57SQ==
4170 84 2020-07-29T09:25:01.371Z 74851f912f344e8f757ce8c7d2857e62345f197110108c47b2e5d100ca048fd9 0dfab91da5a55f28d59d8e539cf15d2a7f0e9652fb83961ad478fc206ce5867a 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02a2f9a651f80c32696c806e7a5cbb2599f0074f67296ab14e314161f26eb349b8 03393673d30a791efc447f62d85d32626114f9e9f7650297de679e70cc76f6e72e cj4QRN2zWRa/nW/P1KmHdvKSQmIBygUJO/HOXRyQVhhFGNxv/JaIQ5wEaGuU7DDi4TXTM3GDp8lPcUw5EI3iEg== 0dfab91da5a55f28d59d8e539cf15d2a7f0e9652fb83961ad478fc206ce5867a QcGk89ORplGHWUH/g6EVT5l9bcGrn9d67j422abjYaB4sI5DkQrxOHDYcBWzU4m7W19ZhgRsxOauVckm2s5uaw== NVlNzQ0ZenTvbKCiJes77b76S+YevgcYf5g77fffmJ4pOSjr3LgMqFzr4ocN1l9/e2OGXqEMHQY0fRLsP0ynfA== z9hsGxkwC4fCA8CjuGXCA/6nJ9Gx1mULHWhPcfqjRrfdSwas2DZYm4srs0Aoq8jrzweIq60A99vWrSiUMmFNkQ==
4171 84 2020-07-29T09:25:01.393Z a77aca27bf8a9cbabbd1d3506ae6ae82b4bacc7d15a152eade531be3c6f29923 c2e968099dcfcacba87b8b630bf5fbc9bde96990c54e2c93773897f0850a7243 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02ee389a10fc3abbd129d0b0e88ed8326f0abf424513eae13eea45c7d6fe584d19 03a3b0256de7a4be41368892a13eff374f56d4ded8e6f49f630218919511d4f67f JRuMgzw2+a+0ms+mNtTVA/cqSNbq3SIho1eGQ0APzroqQmrkQKTbADI0IMmrBVzSHrivP0uTUSC6cOYysPWXWA== c2e968099dcfcacba87b8b630bf5fbc9bde96990c54e2c93773897f0850a7243 ZNA3lsaI12DoMXY0zjoaWG+KvAkChqfdH0ijmkzeY8a/DZnbQI4Ixlb31K2ZHZIb7hKjZZzesoQM0OS6wEewcA== 6WPoxZTcjnM1nXkGLntvtjuvjGlb+oltW5/ZYfc419G8XBDSBum0WLS/R2dW5jlwZ0Uzg6tgMSAPWHlHAV2/Ow== t9H+lK5fVRKkGo5R5eo8vc1QENQOkkYoN+7ULGTYzQe28avKYsH1WDgOnnXAh+/JYOO2eClhBBCHyOAFESX42g==
